Time,X_Position,Y_Position,Grip_Force,Vertical_Error,Grip_Force_Error
0,-0.109365,0.00938985,21.2599,0,0
0.011964587,-0.108561,0.00971235,21.4749,0,0
0.023960787,-0.107781,0.0101838,21.7892,0,0
0.036005987,-0.106961,0.01063185,22.0879,0,0
0.048014087,-0.106135,0.01105725,22.3715,0,0
0.059997787,-0.10534,0.0115866,22.7244,0,0
0.071916887,-0.104511,0.0120894,23.0596,0,0
0.083988687,-0.103721,0.01262265,23.4151,0,0
0.095962487,-0.102906,0.0131292,23.7528,0,0
0.107998287,-0.102129,0.0136104,24.0736,0,0
0.120001287,-0.101325,0.01409475,24.3965,0,0
0.131977287,-0.100525,0.01455495,24.7033,0,0
0.143999287,-0.099757125,0.01505265,25.0351,0,0
0.155978287,-0.09895675,0.0155253,25.3502,0,0
0.168015287,-0.098189125,0.01597455,25.6497,0,0
0.179980287,-0.097399375,0.01656255,26.0417,0,0
0.191978287,-0.09662525,0.01712115,26.4141,0,0
0.203935287,-0.095895375,0.0176517,26.7678,0,0
0.215962287,-0.09514925,0.01830915,27.2061,0,0
0.227970287,-0.094443875,0.01893375,27.6225,0,0
0.239977287,-0.0937115,0.01989195,28.2613,0,0
0.252014287,-0.093006,0.02080215,28.8681,0,0
0.264021287,-0.092264,0.0216669,29.4446,0,0
0.275979287,-0.09151,0.02280375,30.2025,0,0
0.287982287,-0.090775,0.02388375,30.9225,0,0
0.300026287,-0.08999675,0.0253572,31.9048,0,0
0.311977287,-0.089241625,0.02675685,32.8379,0,0
0.323944287,-0.088453125,0.02808675,33.7245,0,0
0.335973287,-0.08769475,0.02944155,34.6277,0,0
0.348008287,-0.0869025,0.0307287,35.4858,0.00017030625,0.1135375
0.359982287,-0.086112875,0.0319515,36.301,0.000930095,0.620063333333333
0.372070287,-0.08535275,0.03299565,36.9971,0.001367425,0.911616666666667
0.383909287,-0.084552625,0.03398775,37.6585,0.0015258875,1.01725833333333
0.395971287,-0.083771375,0.0347724,38.1816,0.001784,1.18933333333333
0.407981287,-0.0829395,0.03551775,38.6785,0.001493,0.995333333333333
0.419953287,-0.082093875,0.03622605,39.1507,0.0010476325,0.698421666666667
0.431942287,-0.081273375,0.03688035,39.5869,0.00078512625,0.5234175
0.443960287,-0.080417625,0.03750195,40.0013,4.0330875e-05,0.02688725
0.455952287,-0.07960475,0.0380925,40.395,0,0
0.467992287,-0.078772125,0.03875085,40.8339,0,0
0.479997287,-0.07798925,0.03937635,41.2509,0,0
0.491966287,-0.07719375,0.04023765,41.8251,0,0
0.504084287,-0.07641675,0.0410559,42.3706,0,0
0.515930287,-0.07568275,0.04183335,42.8889,0,0
0.527989287,-0.074931125,0.04286685,43.5779,0,0
0.539988287,-0.074218125,0.04384875,44.2325,0,0
0.551962287,-0.073484375,0.0451746,45.1164,0,0
0.563968287,-0.072795375,0.04643415,45.9561,0,0
0.575938287,-0.072095875,0.0476307,46.7538,0,0
0.587950287,-0.071446125,0.0489684,47.6456,0,0
0.600002287,-0.070794125,0.05023935,48.4929,0,0
0.612006287,-0.070167375,0.05160045,49.4003,0,0
0.623937287,-0.0695855,0.05289345,50.2623,0,0
0.635930287,-0.068993875,0.05412195,51.0813,0,0
0.647218287,-0.068433375,0.0551622,51.7748,0,0
0.658174287,-0.06787575,0.05615055,52.4337,0,0
0.669173287,-0.06736625,0.0570894,53.0596,0,0
0.680996287,-0.06686175,0.0577461,53.4974,0,0
0.692978287,-0.066296875,0.0583701,53.9134,0,0
0.704955287,-0.065764,0.0586557,54.1038,0,0
0.716938287,-0.065223125,0.05892705,54.2847,0,0
0.729016287,-0.064715,0.05918475,54.4565,0,0
0.740953287,-0.064191875,0.0589824,54.3216,0,0
0.752974287,-0.06369775,0.0587901,54.1934,0,0
0.764992287,-0.0631885,0.0586074,54.0716,0,0
0.777077287,-0.06268325,0.05831055,53.8737,0,0
0.788968287,-0.06220525,0.05802855,53.6857,0,0
0.800952287,-0.06171725,0.05761875,53.4125,0,0
0.812945287,-0.06126075,0.05722935,53.1529,0,0
0.824907287,-0.0608025,0.0568593,52.9062,0,0
0.837006287,-0.060375125,0.05634975,52.5665,0,0
0.848923287,-0.059941125,0.0558657,52.2438,0,0
0.860958287,-0.05951375,0.05520525,51.8035,0,0
0.872957287,-0.059104375,0.0545778,51.3852,0,0
0.884932287,-0.058678375,0.0539817,50.9878,0,0
0.896960287,-0.058266875,0.0530385,50.359,0,0
0.908941287,-0.05783575,0.05214225,49.7615,0,0
0.920945287,-0.05740575,0.0506034,48.7356,0,0
0.932930287,-0.056998375,0.04914135,47.7609,0,0
0.944943287,-0.05658575,0.04775235,46.8349,0,0
0.956946287,-0.05619725,0.0461508,45.7672,-0.00041376875,-0.275845833333333
